,Unnamed: 0,original_image,cropped_img_name,taxonomy_cat,color_tonks,color_prob,pattern_tonks,pattern_prob
1996,1996,Winter_Outfit_Flat_Lay_00000137.jpg,Winter_Outfit_Flat_Lay_00000137_1.jpg,shoes,purple,1,striped,0.6078300476
1997,1997,Winter_Outfit_Flat_Lay_00000168.jpg,Winter_Outfit_Flat_Lay_00000168_0.jpg,shoes,grey,0.9186932445,solid,0.8182349205
1998,1998,Winter_Outfit_Flat_Lay_00000168.jpg,Winter_Outfit_Flat_Lay_00000168_1.jpg,shoes,black,0.4934201241,solid,0.9979152083
1999,1999,Winter_Outfit_Flat_Lay_00000177.jpg,Winter_Outfit_Flat_Lay_00000177_0.jpg,shoes,pink,0.9998052716,melange,0.9985159039
2000,2000,Winter_Outfit_Flat_Lay_00000177.jpg,Winter_Outfit_Flat_Lay_00000177_1.jpg,shoes,pink,0.9999991655,solid,0.3524398208
2001,2001,Winter_Outfit_Flat_Lay_00000190.jpg,Winter_Outfit_Flat_Lay_00000190_0.jpg,shoes,black,0.9999905825,solid,0.9422008991
2002,2002,Winter_Outfit_Flat_Lay_00000190.jpg,Winter_Outfit_Flat_Lay_00000190_1.jpg,shoes,black,0.9999771118,melange,0.6707689762
2003,2003,Winter_Outfit_Flat_Lay_00000194.jpg,Winter_Outfit_Flat_Lay_00000194_0.jpg,shoes,grey,0.9999830723,striped,0.914870441
2004,2004,Winter_Outfit_Flat_Lay_00000194.jpg,Winter_Outfit_Flat_Lay_00000194_1.jpg,shoes,grey,0.9989250302,striped,0.99662292
2005,2005,Winter_Outfit_Flat_Lay_00000223.jpg,Winter_Outfit_Flat_Lay_00000223_0.jpg,shoes,white,0.9166449308,dotted,0.8867684603
2006,2006,Winter_Outfit_Flat_Lay_00000223.jpg,Winter_Outfit_Flat_Lay_00000223_1.jpg,shoes,grey,0.9563024044,dotted,0.9991114736
2007,2007,Winter_Outfit_Flat_Lay_00000236.jpg,Winter_Outfit_Flat_Lay_00000236_0.jpg,shoes,purple,0.9619881511,melange,0.9725537896
2008,2008,Winter_Outfit_Flat_Lay_00000321.jpg,Winter_Outfit_Flat_Lay_00000321_0.jpg,shoes,brown,1,geometric,0.9932181239
2009,2009,Winter_Outfit_Flat_Lay_00000321.jpg,Winter_Outfit_Flat_Lay_00000321_1.jpg,shoes,brown,0.9999970198,geometric,0.9693533182
2010,2010,Winter_Outfit_Flat_Lay_00000324.jpg,Winter_Outfit_Flat_Lay_00000324_1.jpg,shoes,brown,0.8906642199,solid,0.5186616778
2011,2011,Winter_Outfit_Flat_Lay_00000324.jpg,Winter_Outfit_Flat_Lay_00000324_2.jpg,shoes,brown,0.9826101661,solid,0.9892415404
2012,2012,Winter_Outfit_Flat_Lay_00000327.jpg,Winter_Outfit_Flat_Lay_00000327_1.jpg,shoes,black,0.9997337461,solid,0.6973408461
2013,2013,Winter_Outfit_Flat_Lay_00000327.jpg,Winter_Outfit_Flat_Lay_00000327_2.jpg,shoes,black,1,geometric,0.3797188401
2014,2014,Winter_Outfit_Flat_Lay_00000341.jpg,Winter_Outfit_Flat_Lay_00000341_1.jpg,shoes,green,0.9999970198,melange,0.5785716176
2015,2015,Winter_Outfit_Flat_Lay_00000341.jpg,Winter_Outfit_Flat_Lay_00000341_2.jpg,shoes,green,0.9999996424,melange,0.9878684878
2016,2016,Winter_Outfit_Flat_Lay_00000345.jpg,Winter_Outfit_Flat_Lay_00000345_0.jpg,shoes,blue,0.9090114832,geometric,0.6882098317
2017,2017,Winter_Outfit_Flat_Lay_00000345.jpg,Winter_Outfit_Flat_Lay_00000345_1.jpg,shoes,green,1,camo,0.4605032504
2018,2018,Winter_Outfit_Flat_Lay_00000381.jpg,Winter_Outfit_Flat_Lay_00000381_0.jpg,shoes,black,0.9077432752,cheetah,0.680262506
2019,2019,Winter_Outfit_Flat_Lay_00000381.jpg,Winter_Outfit_Flat_Lay_00000381_1.jpg,shoes,black,0.9998176694,geometric,0.4306471348
2020,2020,Winter_Outfit_Flat_Lay_00000383.jpg,Winter_Outfit_Flat_Lay_00000383_0.jpg,shoes,brown,0.9997674823,solid,0.8109374046
2021,2021,Winter_Outfit_Flat_Lay_00000383.jpg,Winter_Outfit_Flat_Lay_00000383_1.jpg,shoes,brown,0.9407559633,solid,0.5432279706
2022,2022,Winter_Outfit_Flat_Lay_00000386.jpg,Winter_Outfit_Flat_Lay_00000386_0.jpg,shoes,brown,0.9993160963,geometric,0.9912858605
2023,2023,Winter_Outfit_Flat_Lay_00000386.jpg,Winter_Outfit_Flat_Lay_00000386_1.jpg,shoes,brown,0.9995405674,geometric,0.9959135652
2024,2024,Winter_Outfit_Flat_Lay_00000426.jpg,Winter_Outfit_Flat_Lay_00000426_1.jpg,shoes,white,0.9999998808,striped,0.9937782288
2025,2025,Winter_Outfit_Flat_Lay_00000426.jpg,Winter_Outfit_Flat_Lay_00000426_3.jpg,shoes,white,1,striped,0.9999258518
2026,2026,Winter_Outfit_Flat_Lay_00000430.jpg,Winter_Outfit_Flat_Lay_00000430_0.jpg,shoes,black,0.9999979734,camo,0.7481025457
2027,2027,Winter_Outfit_Flat_Lay_00000430.jpg,Winter_Outfit_Flat_Lay_00000430_1.jpg,shoes,black,0.9987581968,camo,0.9978587031
2028,2028,Winter_Outfit_Flat_Lay_00000431.jpg,Winter_Outfit_Flat_Lay_00000431_0.jpg,shoes,navy,0.8767035604,striped,0.9999248981
2029,2029,Winter_Outfit_Flat_Lay_00000431.jpg,Winter_Outfit_Flat_Lay_00000431_1.jpg,shoes,navy,0.9691396356,striped,0.9999710321
2030,2030,Winter_Outfit_Flat_Lay_00000432.jpg,Winter_Outfit_Flat_Lay_00000432_1.jpg,shoes,black,0.9969770908,geometric,0.5633020997
2031,2031,Winter_Outfit_Flat_Lay_00000432.jpg,Winter_Outfit_Flat_Lay_00000432_2.jpg,shoes,grey,0.989176929,melange,0.612082541
2032,2032,Winter_Outfit_Flat_Lay_00000435.jpg,Winter_Outfit_Flat_Lay_00000435_0.jpg,shoes,white,0.9999947548,striped,0.9999694824
2033,2033,Winter_Outfit_Flat_Lay_00000435.jpg,Winter_Outfit_Flat_Lay_00000435_1.jpg,shoes,white,0.9999997616,striped,0.9999924898
2034,2034,Winter_Outfit_Flat_Lay_00000435.jpg,Winter_Outfit_Flat_Lay_00000435_4.jpg,shoes,yellow,1,solid,0.9996207952
2035,2035,Winter_Outfit_Flat_Lay_00000437.jpg,Winter_Outfit_Flat_Lay_00000437_2.jpg,shoes,white,0.595120132,striped,0.9891707301
2036,2036,Winter_Outfit_Flat_Lay_00000451.jpg,Winter_Outfit_Flat_Lay_00000451_1.jpg,shoes,white,0.9845232964,geometric,0.8809270263
2037,2037,Winter_Outfit_Flat_Lay_00000451.jpg,Winter_Outfit_Flat_Lay_00000451_2.jpg,shoes,navy,0.9516556859,geometric,0.9897599816
2038,2038,Winter_Outfit_Flat_Lay_00000459.jpg,Winter_Outfit_Flat_Lay_00000459_1.jpg,shoes,brown,0.9999684095,striped,0.3963988423
2039,2039,Winter_Outfit_Flat_Lay_00000459.jpg,Winter_Outfit_Flat_Lay_00000459_2.jpg,shoes,brown,0.8900974989,melange,0.8862674236
2040,2040,Winter_Outfit_Flat_Lay_00000475.jpg,Winter_Outfit_Flat_Lay_00000475_0.jpg,shoes,green,0.9999984503,solid,0.9988319278
2041,2041,Winter_Outfit_Flat_Lay_00000475.jpg,Winter_Outfit_Flat_Lay_00000475_1.jpg,shoes,green,0.9998095632,solid,0.9905023575
2042,2042,Winter_Outfit_Flat_Lay_00000481.jpg,Winter_Outfit_Flat_Lay_00000481_0.jpg,shoes,black,0.9556758404,cheetah,0.6496668458
2043,2043,Winter_Outfit_Flat_Lay_00000481.jpg,Winter_Outfit_Flat_Lay_00000481_3.jpg,shoes,black,0.998700738,solid,0.9426265359
2044,2044,Winter_Outfit_Flat_Lay_00000533.jpg,Winter_Outfit_Flat_Lay_00000533_0.jpg,shoes,grey,1,striped,0.9982916713
2045,2045,Winter_Outfit_Flat_Lay_00000533.jpg,Winter_Outfit_Flat_Lay_00000533_1.jpg,shoes,grey,1,striped,0.465620935
2046,2046,103900218-summer-female-fashion-composition-flat-lay-top-view-clothes-and-accessories-background-.jpg,103900218-summer-female-fashion-composition-flat-lay-top-view-clothes-and-accessories-background-_2.jpg,top,red,1,dotted,0.999999404
2047,2047,519c9dd73b08ccda9e31406affd3fe4b.jpg,519c9dd73b08ccda9e31406affd3fe4b_2.jpg,top,beige,0.9997900128,solid,0.5412820578
2048,2048,end-of-summmer-outfit-habituallychic.jpg,end-of-summmer-outfit-habituallychic_1.jpg,top,blue,0.9039055705,striped,0.9999997616
2049,2049,fall_outfit_flatlay_00000000.jpg,fall_outfit_flatlay_00000000_0.jpg,top,white,1,melange,0.9990135431
2050,2050,fall_outfit_flatlay_00000001.jpg,fall_outfit_flatlay_00000001_0.jpg,top,grey,0.9905909896,geometric,0.8831881881
2051,2051,fall_outfit_flatlay_00000006.jpg,fall_outfit_flatlay_00000006_3.jpg,top,pink,0.5246813297,melange,0.4966984987
2052,2052,fall_outfit_flatlay_00000007.jpg,fall_outfit_flatlay_00000007_3.jpg,top,grey,1,plaid,0.9005503654
2053,2053,fall_outfit_flatlay_00000008.jpg,fall_outfit_flatlay_00000008_1.jpg,top,white,1,lace,0.9939562678
2054,2054,fall_outfit_flatlay_00000009.jpg,fall_outfit_flatlay_00000009_2.jpg,top,grey,0.9999290705,geometric,0.6317145228
2055,2055,fall_outfit_flatlay_00000009.jpg,fall_outfit_flatlay_00000009_4.jpg,top,white,0.9534268379,striped,0.9978488684
2056,2056,fall_outfit_flatlay_00000009.jpg,fall_outfit_flatlay_00000009_5.jpg,top,beige,0.9991039634,striped,0.8914126158
2057,2057,fall_outfit_flatlay_00000009.jpg,fall_outfit_flatlay_00000009_6.jpg,top,beige,0.9999665022,striped,0.8821074367
2058,2058,fall_outfit_flatlay_00000013.jpg,fall_outfit_flatlay_00000013_2.jpg,top,grey,0.999966383,striped,0.9999998808
2059,2059,fall_outfit_flatlay_00000014.jpg,fall_outfit_flatlay_00000014_3.jpg,top,grey,0.7011296153,geometric,0.8889343143
2060,2060,fall_outfit_flatlay_00000020.jpg,fall_outfit_flatlay_00000020_1.jpg,top,grey,0.9994415641,striped,0.9982706308
2061,2061,fall_outfit_flatlay_00000021.jpg,fall_outfit_flatlay_00000021_3.jpg,top,white,0.9998693466,striped,0.999973774
2062,2062,fall_outfit_flatlay_00000025.jpg,fall_outfit_flatlay_00000025_2.jpg,top,grey,0.9999984503,striped,0.9996154308
2063,2063,fall_outfit_flatlay_00000032.jpg,fall_outfit_flatlay_00000032_1.jpg,top,beige,1,geometric,0.7632656097
2064,2064,fall_outfit_flatlay_00000039.jpg,fall_outfit_flatlay_00000039_0.jpg,top,brown,0.7511364222,melange,0.9999216795
2065,2065,fall_outfit_flatlay_00000040.jpg,fall_outfit_flatlay_00000040_2.jpg,top,beige,0.3246265948,dotted,1
2066,2066,fall_outfit_flatlay_00000049.jpg,fall_outfit_flatlay_00000049_3.jpg,top,grey,1,plaid,0.9998127818
2067,2067,fall_outfit_flatlay_00000051.jpg,fall_outfit_flatlay_00000051_3.jpg,top,white,0.9451739788,lace,0.9804676771
2068,2068,fall_outfit_flatlay_00000057.jpg,fall_outfit_flatlay_00000057_3.jpg,top,white,0.9999997616,lace,0.9999992847
2069,2069,fall_outfit_flatlay_00000061.jpg,fall_outfit_flatlay_00000061_1.jpg,top,grey,0.9901248217,melange,0.9982623458
2070,2070,fall_outfit_flatlay_00000061.jpg,fall_outfit_flatlay_00000061_4.jpg,top,grey,0.9999995232,melange,0.8917012215
2071,2071,fall_outfit_flatlay_00000062.jpg,fall_outfit_flatlay_00000062_3.jpg,top,brown,0.9972929358,gingham,0.6278461218
2072,2072,fall_outfit_flatlay_00000066.jpg,fall_outfit_flatlay_00000066_3.jpg,top,green,0.9999965429,melange,0.9500017762
2073,2073,fall_outfit_flatlay_00000071.jpg,fall_outfit_flatlay_00000071_3.jpg,top,grey,0.9999967813,geometric,0.6263113022
2074,2074,fall_outfit_flatlay_00000072.jpg,fall_outfit_flatlay_00000072_1.jpg,top,grey,0.9999998808,melange,0.9990622401
2075,2075,fall_outfit_flatlay_00000073.jpg,fall_outfit_flatlay_00000073_2.jpg,top,beige,0.8668653369,plaid,0.796405673
2076,2076,fall_outfit_flatlay_00000078.jpg,fall_outfit_flatlay_00000078_3.jpg,top,navy,0.6546301842,gingham,0.4406205118
2077,2077,fall_outfit_flatlay_00000079.jpg,fall_outfit_flatlay_00000079_1.jpg,top,grey,0.9883290529,melange,0.9201287627
2078,2078,fall_outfit_flatlay_00000083.jpg,fall_outfit_flatlay_00000083_1.jpg,top,grey,0.9993824959,geometric,0.993737936
2079,2079,fall_outfit_flatlay_00000086.jpg,fall_outfit_flatlay_00000086_2.jpg,top,brown,0.8280456662,plaid,0.9999995232
2080,2080,fall_outfit_flatlay_00000097.jpg,fall_outfit_flatlay_00000097_2.jpg,top,beige,0.9992105961,lace,0.9972681999
2081,2081,fall_outfit_flatlay_00000097.jpg,fall_outfit_flatlay_00000097_4.jpg,top,brown,0.9971656203,striped,0.9999580383
2082,2082,fall_outfit_flatlay_00000098.jpg,fall_outfit_flatlay_00000098_2.jpg,top,blue,0.9998571873,geometric,0.897575736
2083,2083,fall_outfit_flatlay_00000099.jpg,fall_outfit_flatlay_00000099_2.jpg,top,grey,0.9999997616,melange,0.3386093378
2084,2084,fall_outfit_flatlay_00000103.jpg,fall_outfit_flatlay_00000103_2.jpg,top,white,0.9999886751,melange,0.9999893904
2085,2085,fall_outfit_flatlay_00000110.jpg,fall_outfit_flatlay_00000110_2.jpg,top,black,0.9999812841,melange,0.6116861105
2086,2086,fall_outfit_flatlay_00000116.jpg,fall_outfit_flatlay_00000116_2.jpg,top,grey,0.9915977716,melange,0.9989115
2087,2087,fall_outfit_flatlay_00000119.jpg,fall_outfit_flatlay_00000119_4.jpg,top,black,0.9305879474,striped,0.9999997616
2088,2088,fall_outfit_flatlay_00000119.jpg,fall_outfit_flatlay_00000119_5.jpg,top,grey,0.9999988079,geometric,0.9865607619
2089,2089,fall_outfit_flatlay_00000121.jpg,fall_outfit_flatlay_00000121_3.jpg,top,blue,0.9877534509,striped,0.9687049389
2090,2090,fall_outfit_flatlay_00000135.jpg,fall_outfit_flatlay_00000135_2.jpg,top,beige,0.9999998808,lace,0.9312984347
2091,2091,fall_outfit_flatlay_00000135.jpg,fall_outfit_flatlay_00000135_5.jpg,top,brown,0.9984958172,lace,0.9998829365
2092,2092,fall_outfit_flatlay_00000143.jpg,fall_outfit_flatlay_00000143_1.jpg,top,grey,0.9999870062,striped,0.8578557968
2093,2093,fall_outfit_flatlay_00000146.jpg,fall_outfit_flatlay_00000146_3.jpg,top,white,0.9999990463,striped,0.9999982119
2094,2094,fall_outfit_flatlay_00000147.jpg,fall_outfit_flatlay_00000147_3.jpg,top,white,0.9999837875,geometric,0.9761430025
2095,2095,fall_outfit_flatlay_00000149.jpg,fall_outfit_flatlay_00000149_3.jpg,top,white,1,melange,0.6408314705
2096,2096,fall_outfit_flatlay_00000150.jpg,fall_outfit_flatlay_00000150_3.jpg,top,grey,0.9999970198,striped,0.9993485808
2097,2097,fall_outfit_flatlay_00000154.jpg,fall_outfit_flatlay_00000154_2.jpg,top,grey,0.999994278,striped,0.9999995232
2098,2098,fall_outfit_flatlay_00000156.jpg,fall_outfit_flatlay_00000156_2.jpg,top,blue,0.999997139,melange,0.9938955903
2099,2099,fall_outfit_flatlay_00000162.jpg,fall_outfit_flatlay_00000162_3.jpg,top,navy,0.99999547,melange,0.9999139309
2100,2100,fall_outfit_flatlay_00000164.jpg,fall_outfit_flatlay_00000164_1.jpg,top,brown,1,geometric,0.9954245687
2101,2101,fall_outfit_flatlay_00000165.jpg,fall_outfit_flatlay_00000165_2.jpg,top,white,0.994297564,striped,0.9999338388
2102,2102,fall_outfit_flatlay_00000172.jpg,fall_outfit_flatlay_00000172_4.jpg,top,grey,0.9999797344,striped,0.9999989271
2103,2103,fall_outfit_flatlay_00000174.jpg,fall_outfit_flatlay_00000174_4.jpg,top,white,0.9954888225,lace,0.9999691248
2104,2104,fall_outfit_flatlay_00000175.jpg,fall_outfit_flatlay_00000175_3.jpg,top,white,1,melange,0.8941786289
2105,2105,fall_outfit_flatlay_00000178.jpg,fall_outfit_flatlay_00000178_0.jpg,top,white,1,striped,0.9999890327
2106,2106,fall_outfit_flatlay_00000180.jpg,fall_outfit_flatlay_00000180_3.jpg,top,grey,0.9853022099,striped,0.9999964237
2107,2107,fall_outfit_flatlay_00000188.jpg,fall_outfit_flatlay_00000188_1.jpg,top,red,0.6706846952,striped,0.9999911785
2108,2108,fall_outfit_flatlay_00000188.jpg,fall_outfit_flatlay_00000188_4.jpg,top,blue,0.8589148521,geometric,0.9999580383
2109,2109,fall_outfit_flatlay_00000190.jpg,fall_outfit_flatlay_00000190_1.jpg,top,pink,1,dotted,0.3762668669
2110,2110,fall_outfit_flatlay_00000190.jpg,fall_outfit_flatlay_00000190_2.jpg,top,grey,1,melange,0.2615510225
2111,2111,fall_outfit_flatlay_00000192.jpg,fall_outfit_flatlay_00000192_2.jpg,top,grey,0.9418413639,melange,0.9837575555
2112,2112,fall_outfit_flatlay_00000195.jpg,fall_outfit_flatlay_00000195_1.jpg,top,brown,0.9993539453,plaid,0.999989152
2113,2113,fall_outfit_flatlay_00000199.jpg,fall_outfit_flatlay_00000199_3.jpg,top,grey,0.9999859333,melange,0.9998543262
2114,2114,fall_outfit_flatlay_00000201.jpg,fall_outfit_flatlay_00000201_2.jpg,top,black,0.7717529535,melange,0.9999188185
2115,2115,fall_outfit_flatlay_00000205.jpg,fall_outfit_flatlay_00000205_0.jpg,top,pink,1,plaid,0.9170367122
2116,2116,fall_outfit_flatlay_00000207.jpg,fall_outfit_flatlay_00000207_2.jpg,top,grey,1,melange,0.9963515997
2117,2117,fall_outfit_flatlay_00000211.jpg,fall_outfit_flatlay_00000211_2.jpg,top,brown,0.9999992847,geometric,0.9725372195
2118,2118,fall_outfit_flatlay_00000211.jpg,fall_outfit_flatlay_00000211_4.jpg,top,white,0.9985859394,lace,0.9978120327
2119,2119,fall_outfit_flatlay_00000214.jpg,fall_outfit_flatlay_00000214_3.jpg,top,grey,0.9401183128,geometric,0.9147434235
2120,2120,fall_outfit_flatlay_00000225.jpg,fall_outfit_flatlay_00000225_4.jpg,top,blue,0.9999998808,geometric,0.8592706919
2121,2121,fall_outfit_flatlay_00000227.jpg,fall_outfit_flatlay_00000227_1.jpg,top,grey,0.9999998808,melange,0.9996922016
2122,2122,fall_outfit_flatlay_00000230.jpg,fall_outfit_flatlay_00000230_3.jpg,top,grey,0.9888906479,plaid,0.8144977093
2123,2123,fall_outfit_flatlay_00000232.jpg,fall_outfit_flatlay_00000232_1.jpg,top,grey,0.9396340251,melange,0.999994278
2124,2124,fall_outfit_flatlay_00000237.jpg,fall_outfit_flatlay_00000237_0.jpg,top,grey,0.9999991655,melange,0.9942752719
2125,2125,fall_outfit_flatlay_00000242.jpg,fall_outfit_flatlay_00000242_2.jpg,top,navy,0.5791994929,dotted,0.943643868
2126,2126,fall_outfit_flatlay_00000247.jpg,fall_outfit_flatlay_00000247_0.jpg,top,black,0.9999992847,solid,0.4229536355
2127,2127,fall_outfit_flatlay_00000248.jpg,fall_outfit_flatlay_00000248_4.jpg,top,white,0.649386704,lace,0.9999756813
2128,2128,fall_outfit_flatlay_00000249.jpg,fall_outfit_flatlay_00000249_3.jpg,top,pink,0.9163745642,gingham,0.9450354576
2129,2129,fall_outfit_flatlay_00000252.jpg,fall_outfit_flatlay_00000252_3.jpg,top,blue,0.9999997616,geometric,0.9988841414
2130,2130,fall_outfit_flatlay_00000291.jpg,fall_outfit_flatlay_00000291_0.jpg,top,grey,1,melange,0.9996426105
2131,2131,fall_outfit_flatlay_00000291.jpg,fall_outfit_flatlay_00000291_2.jpg,top,grey,0.999971509,plaid,0.9999995232
2132,2132,fall_outfit_flatlay_00000292.jpg,fall_outfit_flatlay_00000292_4.jpg,top,blue,0.9999998808,plaid,0.9999716282
2133,2133,fall_outfit_flatlay_00000298.jpg,fall_outfit_flatlay_00000298_3.jpg,top,purple,0.9947661161,melange,0.9999181032
2134,2134,fall_outfit_flatlay_00000300.jpg,fall_outfit_flatlay_00000300_3.jpg,top,purple,0.9850823879,melange,0.9998980761
2135,2135,fall_outfit_flatlay_00000302.jpg,fall_outfit_flatlay_00000302_1.jpg,top,grey,1,geometric,0.9270932674
2136,2136,fall_outfit_flatlay_00000323.jpg,fall_outfit_flatlay_00000323_2.jpg,top,white,1,melange,0.999986887
2137,2137,fall_outfit_flatlay_00000327.jpg,fall_outfit_flatlay_00000327_0.jpg,top,purple,0.4320096672,geometric,0.789565742
2138,2138,fall_outfit_flatlay_00000328.jpg,fall_outfit_flatlay_00000328_2.jpg,top,grey,0.9991928935,plaid,1
2139,2139,fall_outfit_flatlay_00000329.jpg,fall_outfit_flatlay_00000329_1.jpg,top,black,0.9999941587,dotted,0.9867978692
2140,2140,fall_outfit_flatlay_00000354.jpg,fall_outfit_flatlay_00000354_3.jpg,top,brown,0.9999991655,melange,0.9939034581
2141,2141,fall_outfit_flatlay_00000355.jpg,fall_outfit_flatlay_00000355_3.jpg,top,grey,0.9580785632,melange,0.999981761
2142,2142,fall_outfit_flatlay_00000358.jpg,fall_outfit_flatlay_00000358_3.jpg,top,grey,0.9999990463,melange,0.9998607635
2143,2143,fall_outfit_flatlay_00000358.jpg,fall_outfit_flatlay_00000358_4.jpg,top,grey,0.9991982579,melange,0.9997364879
2144,2144,fall_outfit_flatlay_00000363.jpg,fall_outfit_flatlay_00000363_3.jpg,top,blue,0.9999877214,solid,0.9999603033
2145,2145,fall_outfit_flatlay_00000373.jpg,fall_outfit_flatlay_00000373_3.jpg,top,navy,0.9999995232,melange,0.9999285936
2146,2146,fall_outfit_flatlay_00000376.jpg,fall_outfit_flatlay_00000376_2.jpg,top,black,1,solid,0.9999551773
2147,2147,fall_outfit_flatlay_00000379.jpg,fall_outfit_flatlay_00000379_4.jpg,top,blue,1,dotted,0.9999558926
2148,2148,fall_outfit_flatlay_00000389.jpg,fall_outfit_flatlay_00000389_2.jpg,top,brown,0.8935086727,plaid,0.9897757769
2149,2149,fall_outfit_flatlay_00000390.jpg,fall_outfit_flatlay_00000390_0.jpg,top,blue,1,geometric,0.9925280809
2150,2150,fall_outfit_flatlay_00000393.jpg,fall_outfit_flatlay_00000393_2.jpg,top,white,0.9968269467,melange,0.9998102784
2151,2151,fall_outfit_flatlay_00000393.jpg,fall_outfit_flatlay_00000393_3.jpg,top,grey,0.9392467141,striped,0.99997437
2152,2152,fall_outfit_flatlay_00000400.jpg,fall_outfit_flatlay_00000400_1.jpg,top,grey,0.9999996424,melange,0.9999608994
2153,2153,fall_outfit_flatlay_00000403.jpg,fall_outfit_flatlay_00000403_2.jpg,top,white,0.8000894785,striped,0.9999998808
2154,2154,fall_outfit_flatlay_00000412.jpg,fall_outfit_flatlay_00000412_2.jpg,top,grey,0.8408255577,melange,0.9533783197
2155,2155,fall_outfit_flatlay_00000416.jpg,fall_outfit_flatlay_00000416_3.jpg,top,beige,1,solid,0.445189327
2156,2156,fall_outfit_flatlay_00000417.jpg,fall_outfit_flatlay_00000417_4.jpg,top,white,0.9552909136,striped,0.9999910593
2157,2157,fall_outfit_flat_lay_00000001.jpg,fall_outfit_flat_lay_00000001_2.jpg,top,beige,0.9586250782,plaid,0.8889865875
2158,2158,fall_outfit_flat_lay_00000004.jpg,fall_outfit_flat_lay_00000004_2.jpg,top,grey,0.9979508519,melange,0.9998860359
2159,2159,fall_outfit_flat_lay_00000011.jpg,fall_outfit_flat_lay_00000011_3.jpg,top,brown,0.9982799292,geometric,0.825918138
2160,2160,fall_outfit_flat_lay_00000012.jpg,fall_outfit_flat_lay_00000012_0.jpg,top,white,0.999994278,geometric,0.6039128304
2161,2161,fall_outfit_flat_lay_00000020.jpg,fall_outfit_flat_lay_00000020_3.jpg,top,black,0.9999848604,melange,0.9999824762
2162,2162,fall_outfit_flat_lay_00000023.jpg,fall_outfit_flat_lay_00000023_2.jpg,top,grey,0.9999998808,melange,0.997656703
2163,2163,fall_outfit_flat_lay_00000025.jpg,fall_outfit_flat_lay_00000025_4.jpg,top,brown,1,striped,0.6130388379
2164,2164,fall_outfit_flat_lay_00000025.jpg,fall_outfit_flat_lay_00000025_7.jpg,top,white,0.9999835491,lace,1
2165,2165,fall_outfit_flat_lay_00000025.jpg,fall_outfit_flat_lay_00000025_8.jpg,top,black,0.9999949932,striped,0.8319647312
2166,2166,fall_outfit_flat_lay_00000032.jpg,fall_outfit_flat_lay_00000032_1.jpg,top,grey,0.9999998808,melange,0.9999560118
2167,2167,fall_outfit_flat_lay_00000032.jpg,fall_outfit_flat_lay_00000032_4.jpg,top,blue,1,gingham,0.9935263395
2168,2168,fall_outfit_flat_lay_00000035.jpg,fall_outfit_flat_lay_00000035_3.jpg,top,grey,0.9998797178,striped,0.9999996424
2169,2169,fall_outfit_flat_lay_00000039.jpg,fall_outfit_flat_lay_00000039_2.jpg,top,grey,0.9974007607,striped,1
2170,2170,fall_outfit_flat_lay_00000042.jpg,fall_outfit_flat_lay_00000042_10.jpg,top,beige,0.9957291484,melange,0.999938488
2171,2171,fall_outfit_flat_lay_00000042.jpg,fall_outfit_flat_lay_00000042_11.jpg,top,grey,1,melange,0.8084710836
2172,2172,fall_outfit_flat_lay_00000042.jpg,fall_outfit_flat_lay_00000042_6.jpg,top,black,0.9997227788,striped,0.9962959886
2173,2173,fall_outfit_flat_lay_00000048.jpg,fall_outfit_flat_lay_00000048_3.jpg,top,grey,0.9999998808,plaid,0.9999991655
2174,2174,fall_outfit_flat_lay_00000049.jpg,fall_outfit_flat_lay_00000049_2.jpg,top,grey,0.9999984503,gingham,0.6579488516
2175,2175,fall_outfit_flat_lay_00000054.jpg,fall_outfit_flat_lay_00000054_2.jpg,top,red,1,plaid,0.9999182224
2176,2176,fall_outfit_flat_lay_00000059.jpg,fall_outfit_flat_lay_00000059_1.jpg,top,grey,0.999533534,melange,0.9998642206
